Area,Acres,Age,Taxes,Rooms,Bedrooms,Baths_full,Selling_Price
0.40539433714971473,0.979335856426742,-1.2705960229958926,1.0367342377871283,0.10889310129609417,0.8951673046482753,0.12257667696681554,0.8645161290322582
0.8471407204229566,-0.48160119402969476,-0.05501549790291494,-0.5971272424154904,0.10889310129609417,-0.40689422938557973,-1.1849078773458834,0.35806451612903223
0.16979626607065237,-0.3827407921191089,4.51389061365345,-0.7898831646608864,-1.0526333125289102,-0.40689422938557973,-1.1849078773458834,0.27419354838709686
1.3477866214659642,-0.17403549919676067,-0.6837640453648,1.0646543156611132,1.2704195151210986,0.8951673046482753,0.12257667696681554,0.8064516129032259
0.11089674830088678,3.890225468238439,-1.2705960229958926,0.5137697022244103,0.10889310129609417,0.8951673046482753,0.12257667696681554,0.7096774193548386
-0.4044740321845621,0.825553009010275,-0.47418119621083826,-0.20248768015820326,-0.471870105616408,-0.40689422938557973,0.12257667696681554,0.3419354838709677
-1.1377730284181438,-0.6243995523449856,-0.5160977660416306,-1.050291583293246,-1.0526333125289102,-0.40689422938557973,-1.1849078773458834,0.19354838709677424
0.4760737584734334,0.2763285539514641,0.15456735125104673,0.3822231814719813,0.6896563082085964,0.8951673046482753,1.4300612312795147,0.5403225806451614
1.925001895609667,0.6498011833914555,-0.935263464349554,2.7124758348007245,1.8511827220336008,0.8951673046482753,1.4300612312795147,0.7967741935483871
0.8795354551963277,-0.27289590110734674,-0.30651491688766896,0.8192797851147455,1.2704195151210986,0.8951673046482753,1.4300612312795147,0.5451612903225808
0.8530306721999332,1.1221342147420328,-0.3903480565492536,0.08745159007164033,0.6896563082085964,-0.40689422938557973,1.4300612312795147,0.6129032258064516
-1.214342401518839,-0.690306486952043,0.5318164797281777,-0.9182081379663172,-1.0526333125289102,-0.40689422938557973,-1.1849078773458834,0.048387096774193616
-0.44864867051188634,0.49601833597498834,-0.09693206773370727,-0.045705704404287846,-0.471870105616408,-0.40689422938557973,0.12257667696681554,0.3548387096774194
-0.9964141857707063,-0.9099962689755673,0.32223363057421606,-0.6851828726334429,-0.471870105616408,-0.40689422938557973,-1.1849078773458834,0.2870967741935484
-0.04224199790050376,-0.5475081286367521,-0.6418474755340076,-0.34584654154962596,0.10889310129609417,0.8951673046482753,0.12257667696681554,0.5161290322580646
1.8042578841816475,0.30928202125499277,-1.2705960229958926,1.929102880605647,1.8511827220336008,0.8951673046482753,0.12257667696681554,1.0
-0.38974915274212074,-0.7452289324579241,-0.18076520739529195,-0.24866319356517835,0.6896563082085964,-0.40689422938557973,0.12257667696681554,0.29032258064516137
0.9016227743599898,-0.27289590110734674,-0.013098928072122604,0.7059886998953067,0.6896563082085964,0.8951673046482753,0.12257667696681554,0.5564516129032259
-0.5134381400586285,-0.6793219978508667,0.2384004909126314,-0.09295506696026236,0.10889310129609417,0.8951673046482753,0.12257667696681554,0.31612903225806455
-0.6783567898139722,0.4850338468738121,0.699482759051347,-0.9756590674377862,-1.0526333125289102,-0.40689422938557973,0.12257667696681554,0.32258064516129037
-0.4780984293967691,-0.8990117798743911,-0.09693206773370727,-0.3936328286801002,0.10889310129609417,0.8951673046482753,0.12257667696681554,0.29032258064516137
-1.1966725461879093,-0.6243995523449856,0.32223363057421606,-0.38074663889210714,-1.0526333125289102,-1.7089557634194348,-1.1849078773458834,0.13870967741935492
-0.4780984293967691,-0.8001513779638051,0.44798334006659307,-0.5729656365630035,0.10889310129609417,-1.7089557634194348,-1.1849078773458834,0.2645161290322581
0.6998919259985427,-0.8880272907732149,0.40606677023580073,-0.4016866972975958,1.2704195151210986,2.1972288386821304,0.12257667696681554,0.4693548387096774
-0.9198448126700111,0.38617344496322636,0.11265078142025439,-0.3818204880411065,-1.0526333125289102,-1.7089557634194348,0.12257667696681554,0.17741935483870974
2.565534151355868,-0.16305101009558445,-0.7256806151955922,2.3505886715879196,1.2704195151210986,0.8951673046482753,2.737545785592214,0.8612903225806451
-1.3984033945493566,-0.33880283571440406,1.1605650271900627,-1.8202414231258306,-0.471870105616408,-0.40689422938557973,-1.1849078773458834,0.0
-1.3674811477202296,-0.4596322158273424,0.32223363057421606,-0.7501507461479079,-2.214159726353915,-1.7089557634194348,-1.1849078773458834,0.18709677419354842
0.281705349833207,0.825553009010275,-0.7256806151955922,0.8047828216032534,0.6896563082085964,0.8951673046482753,0.12257667696681554,0.7580645161290324
-0.7210589401970522,-1.096732583695563,0.5318164797281777,-1.1796904057476763,-1.6333965194414124,-0.40689422938557973,-1.1849078773458834,0.015806451612903283
-0.18360084054794118,-1.008856670886153,-0.013098928072122604,-0.3281280305911355,0.10889310129609417,-0.40689422938557973,1.4300612312795147,0.30645161290322587
-0.6989716210333901,1.8141570281161343,-0.09693206773370727,-0.2459785706926798,-1.0526333125289102,-1.7089557634194348,0.12257667696681554,0.27419354838709686
